0,0.30928874015808105
0,0.3292670249938965
0,0.35036301612854004
0,0.369429349899292
0,0.38948988914489746
0,0.4093790054321289
0,0.4294757843017578
0,0.45668673515319824
0,0.46928954124450684
0,0.49019718170166016
0,0.5101332664489746
0,0.5357916355133057
0,0.5506911277770996
0,0.5693995952606201
0,0.590125322341919
0,0.6102008819580078
0,0.6343557834625244
0,0.6520645618438721
0,0.6702861785888672
0,0.6902580261230469
0,0.7102310657501221
0,0.7356092929840088
0,0.7530267238616943
0,0.7701919078826904
0,0.7905986309051514
0,0.8101849555969238
0,0.830157995223999
0,0.8522727489471436
0,0.8725874423980713
0,0.890418529510498
0,0.9101428985595703
0,0.9302587509155273
0,0.9514634609222412
0,0.9741790294647217
0,0.9897584915161133
0,1.0097291469573975
0,1.0297861099243164
0,1.0497934818267822
0,1.069706916809082
0,1.0913689136505127
0,1.1099565029144287
0,1.130354642868042
0,1.1501729488372803
0,1.1705820560455322
0,1.1901881694793701
0,1.2106192111968994
1,1.2303516864776611
0,1.2502529621124268
1,1.2706122398376465
3,1.2906064987182617
4,1.3104829788208008
3,1.330552101135254
4,1.352830410003662
3,1.3722946643829346
5,1.3904385566711426
4,1.4104464054107666
6,1.430495262145996
5,1.4550793170928955
6,1.4716179370880127
6,1.490403175354004
7,1.5104279518127441
7,1.5312490463256836
7,1.5507261753082275
7,1.5726118087768555
6,1.5907130241394043
7,1.6113288402557373
6,1.6307623386383057
7,1.652550458908081
6,1.670729637145996
5,1.6907362937927246
6,1.7109360694885254
6,1.7309532165527344
5,1.7512531280517578
6,1.7708714008331299
6,1.7933135032653809
5,1.810990333557129
5,1.8309218883514404
5,1.8508241176605225
5,1.8750743865966797
4,1.8907525539398193
4,1.9107561111450195
5,1.931856393814087
4,1.950836420059204
4,1.9710378646850586
4,1.9910478591918945
5,2.0108397006988525
5,2.0316972732543945
5,2.0508975982666016
5,2.0707526206970215
4,2.090811252593994
5,2.1107935905456543
4,2.1308414936065674
4,2.151437282562256
5,2.171056032180786
4,2.1920158863067627
6,2.211005449295044
4,2.231194496154785
5,2.25093150138855
5,2.2727854251861572
5,2.2922537326812744
5,2.3117098808288574
5,2.331127882003784
5,2.351093292236328
5,2.3787550926208496
5,2.392815113067627
6,2.4113082885742188
5,2.4316225051879883
5,2.451237916946411
5,2.4804134368896484
5,2.4914803504943848
5,2.51102352142334
5,2.531107187271118
6,2.5519092082977295
4,2.574092388153076
5,2.591233491897583
5,2.6124143600463867
5,2.6313557624816895
5,2.651920795440674
4,2.671309232711792
5,2.691310405731201
4,2.7148897647857666
4,2.7313947677612305
4,2.751389741897583
4,2.7718210220336914
5,2.791508674621582
4,2.811518907546997
5,2.8319690227508545
5,2.851536273956299
4,2.8717989921569824
4,2.926297664642334
5,2.9281795024871826
5,2.9315879344940186
5,2.9516279697418213
5,2.9715709686279297
5,2.991548776626587
6,3.0115699768066406
6,3.0316827297210693
5,3.0515952110290527
6,3.0717592239379883
6,3.103830099105835
5,3.1126036643981934
5,3.1322102546691895
6,3.151911735534668
5,3.17152738571167
5,3.1933810710906982
6,3.2137882709503174
4,3.2316670417785645
6,3.2515575885772705
5,3.2715561389923096
5,3.2914681434631348
4,3.311553478240967
5,3.331782579421997
5,3.351818799972534
5,3.3719241619110107
4,3.4000508785247803
5,3.411731243133545
5,3.4318110942840576
5,3.451862335205078
4,3.4717187881469727
5,3.4916977882385254
5,3.5117180347442627
5,3.533985137939453
5,3.5519230365753174
5,3.5720303058624268
5,3.5919508934020996
5,3.6118617057800293
5,3.631861925125122
5,3.651930332183838
5,3.671912670135498
4,3.692875862121582
5,3.711941719055176
4,3.7399911880493164
5,3.7550971508026123
5,3.7719171047210693
4,3.791936159133911
5,3.812192916870117
4,3.832073211669922
5,3.8520760536193848
5,3.8719558715820312
4,3.891993761062622
5,3.955033302307129
5,3.956639051437378
4,3.9566447734832764
4,3.972097873687744
6,3.9920387268066406
5,4.0152082443237305
5,4.034962177276611
5,4.052103519439697
5,4.072056770324707
5,4.092148303985596
6,4.115269184112549
5,4.132300615310669
5,4.152255058288574
6,4.172245502471924
5,4.192185401916504
5,4.213046312332153
5,4.2321693897247314
6,4.252199172973633
4,4.27255392074585
5,4.292360544204712
5,4.326594829559326
5,4.332428455352783
4,4.353070020675659
5,4.373140335083008
5,4.392500162124634
4,4.4123854637146
5,4.432318925857544
4,4.455592155456543
5,4.472541332244873
4,4.4924657344818115
5,4.512426137924194
4,4.532519578933716
4,4.552688360214233
6,4.572536468505859
4,4.5924458503723145
5,4.612426519393921
5,4.632543087005615
5,4.652593612670898
5,4.672452449798584
4,4.692461252212524
5,4.712899446487427
6,4.732744455337524
5,4.752626180648804
5,4.772584915161133
5,4.792591571807861
5,4.812566041946411
6,4.832618951797485
5,4.854354381561279
5,4.872664451599121
6,4.892805814743042
5,4.913198232650757
4,4.958376884460449
6,4.959876537322998
6,4.972886085510254
5,4.992797136306763
5,5.0127503871917725
5,5.045789480209351
5,5.0569422245025635
5,5.073067903518677
5,5.092834949493408
4,5.1129419803619385
6,5.167507886886597
4,5.170032501220703
5,5.175619125366211
3,5.193108797073364
3,5.213080167770386
4,5.2329261302948
4,5.25314736366272
3,5.275471925735474
3,5.293029069900513
3,5.313159942626953
3,5.333197593688965
3,5.353347301483154
3,5.373338222503662
3,5.393154859542847
4,5.41324782371521
4,5.433268070220947
4,5.453213453292847
4,5.473188400268555
5,5.493187427520752
5,5.513197898864746
5,5.5331621170043945
6,5.553310871124268
5,5.573251962661743
6,5.593600034713745
6,5.6135289669036865
7,5.6339662075042725
6,5.653549432754517
6,5.674982309341431
7,5.6937620639801025
6,5.7133355140686035
6,5.733594179153442
6,5.753629922866821
6,5.774103403091431
6,5.793631076812744
6,5.81358790397644
4,5.833446741104126
6,5.864558696746826
4,5.8738226890563965
5,5.894094705581665
4,5.913113355636597
4,5.933135986328125
5,5.959076881408691
4,5.975738763809204
4,5.993478298187256
4,6.0132834911346436
5,6.0337278842926025
3,6.061412811279297
4,6.0736517906188965
4,6.093933343887329
5,6.113590717315674
4,6.133550643920898
5,6.153585433959961
4,6.173603534698486
5,6.196767330169678
5,6.213600158691406
5,6.233705759048462
5,6.2537147998809814
5,6.273692607879639
5,6.293624401092529
6,6.313741683959961
4,6.333714723587036
5,6.353729724884033
6,6.373693227767944
5,6.3936848640441895
5,6.414355278015137
5,6.433671712875366
5,6.453742742538452
5,6.4738757610321045
5,6.494027614593506
5,6.513864278793335
5,6.533841609954834
4,6.553832769393921
5,6.573821306228638
5,6.594639778137207
5,6.613794326782227
5,6.6339240074157715
5,6.65671968460083
4,6.67499303817749
6,6.695358991622925
4,6.713979721069336
6,6.733917236328125
4,6.753992557525635
5,6.777096271514893
6,6.796026229858398
4,6.8139402866363525
5,6.834354400634766
6,6.854106426239014
